molecule_chembl_id,pIC50,smile,ROMol
CHEMBL203599,9.3,CN1CCN(CCC#CC(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cn2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663B190>
CHEMBL4763315,9.3,CS(=O)(=O)Nc1ccc(-c2cc3c(N[C@H](CO)c4ccccc4)ncnc3[nH]2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663B200>
CHEMBL3758770,9.3,COc1cc(C(=O)NCCN(C)C)ccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663B270>
CHEMBL4080720,9.3,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCOP(N)(=O)N(CCCl)CCCl,<rdkit.Chem.rdchem.Mol object at 0x000001D69663B2E0>
CHEMBL3758582,9.3,COc1ccc(C(=O)NCCN(C)C)cc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663B350>
CHEMBL2021575,9.3,O=C(O)[C@@H]1O[C@H]1C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663B3C0>
CHEMBL3633145,9.3,C=CC(=O)Nc1cccc(-n2c(=O)c(Cc3ccccc3)cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663B430>
CHEMBL4792577,9.3,COC[C@@H](Nc1ncnc2[nH]c(-c3ccc(CO)cc3OC)cc12)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663B4A0>
CHEMBL4786776,9.3,OCC[C@@H](Nc1ncnc2[nH]c(-c3ccccc3)cc12)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663B510>
CHEMBL2347958,9.3,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@@H]1CCOC1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663B580>
CHEMBL3355876,9.29,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCCn1ccnc1[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x000001D69663B5F0>
CHEMBL3901296,9.29,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC[C@@]12COC[C@@H]1C2,<rdkit.Chem.rdchem.Mol object at 0x000001D69663B660>
CHEMBL2031304,9.29,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)CCN1CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663B6D0>
CHEMBL126791,9.29,Brc1cccc(Nc2ncnc3cc(NCCCn4ccnc4)ncc23)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663B740>
CHEMBL2031299,9.29,O=C(CCN1CCOCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663B7B0>
CHEMBL3360604,9.28,COc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCCCn1ccnc1[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x000001D69663B820>
CHEMBL3355889,9.28,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCn1c([N+](=O)[O-])cnc1C,<rdkit.Chem.rdchem.Mol object at 0x000001D69663B890>
CHEMBL4852664,9.28,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCN/C(=N\C#N)Nc4cccnc4)cc23)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663B900>
CHEMBL49986,9.27,C=CC(=O)Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663B970>
CHEMBL4110258,9.27,CN(C)CC/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC[C@]12COC[C@H]1C2,<rdkit.Chem.rdchem.Mol object at 0x000001D69663B9E0>
CHEMBL4859375,9.27,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCCN/C(=N\C#N)Nc4cccnc4)cc23)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663BA50>
CHEMBL3360611,9.27,C#Cc1cccc(Nc2ncnc3cc(OCCOCCn4ccnc4[N+](=O)[O-])c(OC)cc23)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663BAC0>
CHEMBL165547,9.25,CN(CC(O)CO)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663BB30>
CHEMBL3355880,9.25,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCn4ccnc4[N+](=O)[O-])cc23)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663BBA0>
CHEMBL2029435,9.24,C=CC(=O)Nc1cccc(N2C(=O)N(C3CC3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663BC10>
CHEMBL3360610,9.24,C#Cc1cccc(Nc2ncnc3cc(OCCCCCCn4ccnc4[N+](=O)[O-])c(OC)cc23)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663BC80>
CHEMBL1243254,9.24,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)Cc1ccc(F)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663BCF0>
CHEMBL4454516,9.23,C=CC(=O)Nc1cc(Nc2nccc(NC(=O)c3ccccc3)n2)c(OC)cc1N1CCC(C(N)=O)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663BD60>
CHEMBL4562352,9.22,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC(=O)CSc1cccnc1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663BDD0>
CHEMBL4749862,9.22,COc1cnccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663BE40>
CHEMBL4170121,9.22,COc1cccc(OC)c1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2[nH]1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663BEB0>
CHEMBL4741922,9.22,C[C@@H](Nc1ncnc2[nH]c(-c3ccncc3)cc12)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663BF20>
CHEMBL4285217,9.22,C=CC(=O)Nc1cccc(-n2c(=O)c(=O)n(CCC)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663BF90>
CHEMBL4789027,9.22,OCc1ccc(-c2cc3c(N[C@H](CO)c4ccccc4)ncnc3[nH]2)cc1F,<rdkit.Chem.rdchem.Mol object at 0x000001D69663D040>
CHEMBL3891846,9.22,C[C@@H](Nc1ncnc2oc(-c3ccc(NCCN4CCCCC4)cc3)cc12)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663D0B0>
CHEMBL4282954,9.22,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCOCC1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663D120>
CHEMBL4746770,9.22,CC(C)Oc1ccccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2[nH]1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663D190>
CHEMBL378144,9.22,C#CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663D200>
CHEMBL127086,9.21,O=C(O)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663D270>
CHEMBL3890068,9.2,C=CC(=O)Nc1ccccc1C1CCNc2c(C(N)=O)c(-c3ccc(OCCOC)cc3)nn21,<rdkit.Chem.rdchem.Mol object at 0x000001D69663D2E0>
CHEMBL162622,9.19,Brc1cccc(Nc2ncnc3cnc(NCCN4CCOCC4)cc23)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663D350>
CHEMBL3920583,9.19,O=C(CCCCCn1cc(-c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)nn1)NO,<rdkit.Chem.rdchem.Mol object at 0x000001D69663D3C0>
CHEMBL1204262,9.19,CCOc1cc2ncnc(Nc3cccc(I)c3)c2cc1OCC.Cl,<rdkit.Chem.rdchem.Mol object at 0x000001D69663D430>
CHEMBL3360607,9.19,C#Cc1cccc(Nc2ncnc3cc(OCCCn4ccnc4[N+](=O)[O-])c(OC)cc23)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663D4A0>
CHEMBL3954175,9.18,C=CC(=O)Nc1ccccc1C1CCNc2c(C(N)=O)c(-c3ccc(C(F)(F)F)cc3)nn21,<rdkit.Chem.rdchem.Mol object at 0x000001D69663D510>
CHEMBL3355878,9.18,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCCCn1ccnc1[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x000001D69663D580>
CHEMBL1204168,9.18,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC.Cl,<rdkit.Chem.rdchem.Mol object at 0x000001D69663D5F0>
CHEMBL3814257,9.18,CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663D660>
CHEMBL2031307,9.17,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)CCN(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001D69663D6D0>
CHEMBL2437462,9.17,C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc32)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663D740>
CHEMBL3357636,9.17,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C(F)=C\CN1CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663D7B0>
CHEMBL317925,9.17,COc1cc2ncnc(Nc3cccc(Br)c3)c2c(OC)c1OC,<rdkit.Chem.rdchem.Mol object at 0x000001D69663D820>
CHEMBL4473875,9.16,CCOCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001D69663D890>
CHEMBL4471491,9.16,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OCCOCCNC(=O)Cn1cnc([N+](=O)[O-])n1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663D900>
CHEMBL92937,9.16,CNc1cc2ncnc(Nc3cccc(Br)c3)c2cc1N,<rdkit.Chem.rdchem.Mol object at 0x000001D69663D970>
CHEMBL3957055,9.16,O=C(CCCCCCn1cc(-c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)nn1)NO,<rdkit.Chem.rdchem.Mol object at 0x000001D69663D9E0>
CHEMBL280757,9.16,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Br)c3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663DA50>
CHEMBL4294211,9.15,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCC(N2CCOCC2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663DAC0>
CHEMBL4279016,9.15,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCC(N2CCN(C)CC2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663DB30>
CHEMBL4284071,9.15,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(CN4CCOCC4)cc3)ncc2Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663DBA0>
CHEMBL3909201,9.15,C=CC(=O)N1CC(Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)C1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663DC10>
CHEMBL4293145,9.15,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1O[C@H]1CCOC1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663DC80>
CHEMBL3940089,9.15,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OCCC)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663DCF0>
CHEMBL4128567,9.15,C=CC(=O)Nc1cccc(-n2c(=O)n(CCc3ccccc3)c(=O)c3cnc(Nc4ccc(N5CCC(N(C)C)CC5)cc4OC)nc32)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663DD60>
CHEMBL4287401,9.15,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1OCCN1CCOCC1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663DDD0>
CHEMBL4744798,9.15,CC(=O)Nc1ccc(-c2cc3c(N[C@H](C)c4ccccc4)ncnc3[nH]2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663DE40>
CHEMBL4751641,9.15,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(S(N)(=O)=O)cc3)cc12)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663DEB0>
CHEMBL4778894,9.15,COc1cc(NS(C)(=O)=O)ccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2[nH]1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663DF20>
CHEMBL4759127,9.15,NC(=O)Cc1cccc(-c2cc3c(N[C@H](CO)c4ccccc4)ncnc3[nH]2)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663DF90>
CHEMBL54091,9.14,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Br)c3)ncnc2cn1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663F040>
CHEMBL3977729,9.14,C=CC(=O)NCC1CCNc2c(C(N)=O)c(-c3ccc(Oc4ccccc4)cc3)nn21,<rdkit.Chem.rdchem.Mol object at 0x000001D69663F0B0>
CHEMBL289213,9.14,CN(CC(=O)O)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,<rdkit.Chem.rdchem.Mol object at 0x000001D69663F120>
CHEMBL339416,9.13,[O-][N+]1(CCCNc2cc3ncnc(Nc4cccc(Br)c4)c3cn2)CCOCC1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663F190>
CHEMBL299622,9.12,CNc1ncc2ncnc(Nc3cccc(Br)c3)c2n1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663F200>
CHEMBL28418,9.12,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2n1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663F270>
CHEMBL4474073,9.12,COCCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001D69663F2E0>
CHEMBL31373,9.12,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663F350>
CHEMBL3352899,9.11,COc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OCCCCCCn1ccnc1[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x000001D69663F3C0>
CHEMBL3360602,9.11,COc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCn1ccnc1[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x000001D69663F430>
CHEMBL3814882,9.11,O=C(NCCN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663F4A0>
CHEMBL162142,9.11,Brc1cccc(Nc2ncnc3cnc(NCCc4c[nH]cn4)cc23)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663F510>
CHEMBL53555,9.11,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663F580>
CHEMBL1090357,9.11,CN(C)CCc1ccc(Nc2nccc(-c3c(-c4cccc(NC(=O)c5c(F)cccc5F)c4)nc4sccn34)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663F5F0>
CHEMBL31326,9.11,C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cc1SCCCN(CC)CC,<rdkit.Chem.rdchem.Mol object at 0x000001D69663F660>
CHEMBL36727,9.1,Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,<rdkit.Chem.rdchem.Mol object at 0x000001D69663F6D0>
CHEMBL4791195,9.1,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(C(N)=O)cc3)cc12)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663F740>
CHEMBL4764993,9.1,COc1cc(NC(C)=O)ccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663F7B0>
CHEMBL4277911,9.1,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(CC)CCN(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001D69663F820>
CHEMBL3814959,9.1,NC(=O)Nc1ccc2ncnc(Nc3ccc(Br)cc3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663F890>
CHEMBL4740295,9.1,CS(=O)(=O)c1ccc(-c2cc3c(N[C@H](CO)c4ccccc4)ncnc3[nH]2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663F900>
CHEMBL4746697,9.1,C[C@@H](Nc1ncnc2[nH]c(-c3ccccc3OC(F)F)cc12)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663F970>
CHEMBL53300,9.1,Nc1ccc2ncncc2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663F9E0>
CHEMBL2029437,9.1,C=CC(=O)Nc1cccc(N2C(=O)N(c3ccc4ccccc4c3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663FA50>
CHEMBL4780286,9.1,OC[C@@H](Nc1ncnc2[nH]c(-c3ccccc3)cc12)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663FAC0>
CHEMBL3904488,9.1,C=CC(=O)Nc1ccccc1C1CCNc2c(C(N)=O)c(-c3ccc(OC4CCCC4)cc3)nn21,<rdkit.Chem.rdchem.Mol object at 0x000001D69663FB30>
CHEMBL1243345,9.1,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)CCF,<rdkit.Chem.rdchem.Mol object at 0x000001D69663FBA0>
CHEMBL294475,9.09,Brc1cccc(Nc2ncnc3cnc(NCCN4CCOCC4)nc23)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663FC10>
CHEMBL3360620,9.09,COc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OCCOCCn1ccnc1[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x000001D69663FC80>
CHEMBL599047,9.07,O=C(Cn1sc2ccccc2c1=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663FCF0>
CHEMBL4745195,9.07,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(CCO)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001D69663FD60>
CHEMBL3814211,9.07,NC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663FDD0>
CHEMBL3759369,9.05,C[C@@H](Nc1ncnc2sc(-c3cccc(C(=O)NCCN(C)C)c3)cc12)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663FE40>
CHEMBL3759199,9.05,COc1cccc(OC)c1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2s1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663FEB0>
CHEMBL205059,9.05,O=C(C#CCCN1CCCCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663FF20>
CHEMBL3622664,9.05,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CNC1CC1,<rdkit.Chem.rdchem.Mol object at 0x000001D69663FF90>
CHEMBL96065,9.05,COc1cc2ncnc(Nc3cccc(I)c3)c2cc1OC,<rdkit.Chem.rdchem.Mol object at 0x000001D696641040>
CHEMBL3355874,9.05,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCn1ccnc1[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x000001D6966410B0>
CHEMBL3357638,9.05,CCOc1cc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C(F)=C\CN(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001D696641120>
CHEMBL3233785,9.05,O=C(/C=C/CN1CC2CCC1C(=O)C2)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,<rdkit.Chem.rdchem.Mol object at 0x000001D696641190>
CHEMBL4203016,9.05,CN(C)C1CCN(c2ccc(Nc3cc4c(N5CCCCC5)nc(Nc5ccccc5)nc4cn3)nc2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001D696641200>
CHEMBL4215080,9.05,CN(C)C1CCN(c2ccc(Nc3cc4c(N5CCOCC5)nc(Nc5ccc(F)cc5F)nc4cn3)nc2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001D696641270>
CHEMBL3946096,9.05,C=CC(=O)N1CC[C@@H](Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)C[C@@H]1C(=O)NC,<rdkit.Chem.rdchem.Mol object at 0x000001D6966412E0>
CHEMBL338114,9.04,Brc1cccc(Nc2ncnc3cc(NCCc4c[nH]cn4)ncc23)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D696641350>
CHEMBL53690,9.04,C=CC(=O)Nc1ccc2ncnc(Nc3cccc(C(F)(F)F)c3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6966413C0>
CHEMBL126372,9.04,OCC(O)CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,<rdkit.Chem.rdchem.Mol object at 0x000001D696641430>
CHEMBL189779,9.03,CN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(I)c3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6966414A0>
CHEMBL4577883,9.03,COC[C@@H](C)Oc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001D696641510>
CHEMBL165630,9.03,OCCN(CCO)CCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,<rdkit.Chem.rdchem.Mol object at 0x000001D696641580>
CHEMBL1090358,9.02,CCN1CCN(c2ccc(Nc3nccc(-c4c(-c5cccc(NC(=O)c6c(F)cccc6F)c5)nc5sccn45)n3)cc2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001D6966415F0>
CHEMBL31816,9.02,C=CC(=O)Nc1nc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,<rdkit.Chem.rdchem.Mol object at 0x000001D696641660>
CHEMBL328106,9.02,COc1cc2ncnc(Nc3ccc(Br)cc3)c2cc1OC,<rdkit.Chem.rdchem.Mol object at 0x000001D6966416D0>
CHEMBL53777,9.02,CN(C)c1ncc2ncnc(Nc3cccc(Br)c3)c2n1,<rdkit.Chem.rdchem.Mol object at 0x000001D696641740>
CHEMBL4756020,9.02,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C4COC4)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001D6966417B0>
CHEMBL31570,9.01,C=CC(=O)Nc1nc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCOC,<rdkit.Chem.rdchem.Mol object at 0x000001D696641820>
CHEMBL431977,9.0,NC(=O)C1CCN(Cc2ccc(-c3cc4nccc(Nc5ccc6[nH]ccc6c5)c4s3)cc2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001D696641890>
CHEMBL4575583,9.0,C=CC(=O)Nc1ccc(OC)c(Nc2cc(-c3nc(SC)n(C)c3-c3ccc(F)cc3)ccn2)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D696641900>
CHEMBL271705,9.0,Clc1cc(Nc2ncnc3[nH]nc(OCCN4CCOCC4)c23)ccc1OCc1ccccn1,<rdkit.Chem.rdchem.Mol object at 0x000001D696641970>
CHEMBL3674150,9.0,CC(C)n1c(Nc2ccccc2)nc2cnc(Nc3ccc(C(=O)NN4CCN(C)CC4)cc3F)nc21,<rdkit.Chem.rdchem.Mol object at 0x000001D6966419E0>
CHEMBL415738,9.0,Cc1cccc(Nc2cc(NCCO)ncn2)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D696641A50>
CHEMBL310853,9.0,c1csc(-c2cc3nccc(Nc4ccc5[nH]ccc5c4)c3s2)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D696641AC0>
CHEMBL4436563,9.0,C=CC(=O)Nc1cccc(-c2c(N)ncnc2Nc2ccc(Oc3ccccc3)cc2)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D696641B30>
CHEMBL79215,9.0,c1ccc(NCCN(c2cc3ncnc(Nc4ccc5[nH]ccc5c4)c3s2)n2cccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D696641BA0>
CHEMBL76751,9.0,c1csc(-c2cc3ncnc(Nc4ccc5[nH]ccc5c4)c3s2)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D696641C10>
CHEMBL308498,9.0,CC(C)(CO)NCc1ccc(-c2cc3ncnc(Nc4ccc5[nH]ccc5c4)c3s2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D696641C80>
CHEMBL312753,9.0,OCc1ccc(-c2cc3ncnc(Nc4ccc5[nH]ccc5c4)c3s2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D696641CF0>
CHEMBL3416592,9.0,COc1ccccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2s1,<rdkit.Chem.rdchem.Mol object at 0x000001D696641D60>
CHEMBL3678946,9.0,CC(C)n1c(Nc2ccccc2)nc2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3)nc21,<rdkit.Chem.rdchem.Mol object at 0x000001D696641DD0>
CHEMBL4448162,9.0,COc1cc2ncnc(Nc3ccc(Cl)c(Cl)c3)c2cc1OCCCN1CCOCC1,<rdkit.Chem.rdchem.Mol object at 0x000001D696641E40>
CHEMBL30432,9.0,CN(C)c1cc2c(Nc3ccc4c(cnn4Cc4ccccc4)c3)ncnc2cn1,<rdkit.Chem.rdchem.Mol object at 0x000001D696641EB0>
