,molecule_chembl_id,pchembl_value,smiles,ROMol,MW,HBA,HBD,LogP,rule_of_five_conform
2538,CHEMBL1957944,4.68,Cc1nc2c(C(=O)NCCc3ccc(NS(C)(=O)=O)cc3)ccc(O)c2[nH]1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BECF0>,388.12052611999997,5,4,1.9209199999999997,yes
2539,CHEMBL4205360,4.67,O=C1C(c2cccc3ccccc23)Oc2cc(F)ccc2N1Cc1ccc(F)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BED60>,401.12273522400005,2,0,5.784900000000005,yes
2540,CHEMBL178179,4.66,CN(C)S(=O)(=O)c1ccc(Nc2cc(N[C@H]3CC[C@H](N)CC3)nc3c(C4CCCC4)cnn23)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BEDD0>,497.2572943600001,8,3,4.062600000000003,yes
2541,CHEMBL4282621,4.66,CCCCNC(=O)c1ccc(C2CC(=O)N(Cc3ccccc3[N+](=O)[O-])c3ccccc3S2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BEE40>,489.17222734399996,5,1,5.895000000000006,yes
2542,CHEMBL1802963,4.65,Nc1nccc(-c2c[nH]c3c(Br)cccc23)n1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BEEB0>,288.00105838800005,3,2,2.9696000000000007,yes
2543,CHEMBL552406,4.65,COc1ccc2c(c1)c(C1=C(n3ccc4ncccc43)C(=O)NC1=O)cn2CCCN(C)C,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BEF20>,443.19573966,7,1,2.976000000000001,yes
2544,CHEMBL4081419,4.65,CCCCCCCCCCCCCCC(=O)NC1CCN(C(=O)C2Sc3ccccc3N(CC)C2=O)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21BEF90>,543.349463428,4,1,6.712200000000007,no
2545,CHEMBL290147,4.64,Nc1noc2ncc(-c3ccccc3)cc12,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B4040>,211.074561908,4,1,2.4720000000000004,yes
2546,CHEMBL40835,4.64,Cn1nc(N)c2cc(-c3ccccc3)cnc21,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B40B0>,224.106196384,4,1,2.2175000000000002,yes
2547,CHEMBL185516,4.64,Fc1ccc(Nc2nccc(-c3c(C4CC4)nn4ncccc34)n2)cc1F,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B4120>,364.124800888,6,1,4.0855000000000015,yes
2548,CHEMBL2163999,4.64,N[C@H]1CC[C@H](Nc2cc(Nc3ccc(F)c(Cl)c3)n3nccc3n2)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B4190>,374.14220054000003,6,3,3.9472000000000023,yes
2549,CHEMBL408732,4.64,COc1ccc(-c2ccc3c(NC(=O)C4CC4)n[nH]c3n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B4200>,308.127325752,4,2,2.982000000000001,yes
2550,CHEMBL2334795,4.64,O=C1CC(Cc2ccccc2)Sc2ccccc2N1Cc1ccccc1[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B4270>,404.1194635,4,0,5.2351000000000045,yes
2551,CHEMBL414128,4.64,O=C1CCCN2[C@@H](CC1)C[C@]13CN4CCCC/C=C\CC[C@](O)(C=C(c5nccc6c5[nH]c5c(OS(=O)(=O)c7ccc(Br)cc7)cccc56)C1CC4)[C@H]23,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B42E0>,798.2450537039999,8,2,7.78900000000001,no
2552,CHEMBL428968,4.64,Nc1n[nH]c2nccc(-c3ccccc3)c12,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B4350>,210.09054632,3,2,2.2070999999999996,yes
2553,CHEMBL40493,4.64,Nc1c[nH]c2ncc(-c3ccccc3)cc12,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B43C0>,209.095297352,2,2,2.812100000000001,yes
2554,CHEMBL3648680,4.64,Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CC[C@@H](N)[C@H](F)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B4430>,465.15586398400006,8,3,2.921900000000001,yes
2555,CHEMBL4097321,4.64,CCCCCCCCCCCCNC(=O)C1Sc2ccccc2N(CC)C1=O,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B44A0>,404.249749392,3,1,5.550900000000005,yes
2556,CHEMBL4070897,4.63,CCCCCCCCCCCC(=O)N1CCN(C(=O)C2Sc3ccccc3N(CC)C2=O)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B4510>,487.28686317200004,4,0,5.1055000000000055,yes
2557,CHEMBL2071610,4.62,N#Cc1ccc2nc(Nc3ccc(-c4cccnc4F)cc3)[nH]c2c1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B4580>,329.107673604,4,2,4.379280000000002,yes
2558,CHEMBL4166095,4.61,O=C(/C=C/c1ccc(O)c(O)c1)c1cccnc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B45F0>,241.073893212,4,2,2.3888999999999996,yes
2559,CHEMBL496778,4.6,c1cc(-c2cnn3nc(NC4CCCC4)ccc23)nc(NC2CC2)n1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B4660>,335.18584367200003,7,2,3.115100000000001,yes
2560,CHEMBL523747,4.6,COc1ccc2c(-c3ccnc(NC4CC4)n3)cnn2n1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B46D0>,282.122909068,7,1,1.7691999999999997,yes
2561,CHEMBL445757,4.6,CC(C)Oc1ccc2c(-c3ccnc(NC4CC4)n3)cnn2n1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B4740>,310.15420919600007,7,1,2.5477999999999996,yes
2562,CHEMBL399493,4.6,O=C1CCCN2[C@@H](CC1)C[C@]13CN4CCCC/C=C\CC[C@](O)(C=C(c5nccc6c5[nH]c5ccccc56)C1CC4)[C@H]23,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B47B0>,564.3464266479999,5,2,6.258800000000008,no
2563,CHEMBL497398,4.6,Oc1ccc2c(-c3ccnc(NC4CC4)n3)cnn2n1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B4820>,268.107259004,7,2,1.4661999999999993,yes
2564,CHEMBL497196,4.6,c1cc(-c2cnn3nc(N4CCCC4)ccc23)nc(NC2CC2)n1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B4890>,321.17019360800003,7,1,2.3608000000000002,yes
2565,CHEMBL495771,4.6,c1cc(-c2cnn3nc(N4CCOCC4)ccc23)nc(NC2CC2)n1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B4900>,337.16510822800007,8,1,1.5971999999999997,yes
2566,CHEMBL343821,4.6,O=C(CCl)c1cscc1Cl,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B4970>,193.935991108,2,0,2.8230000000000004,yes
2567,CHEMBL2207940,4.6,O=C1CC(c2ccccc2)Sc2ccccc2N1Cc1ccccc1[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B49E0>,390.103813436,4,0,5.365100000000004,yes
2568,CHEMBL595061,4.6,CCOC(=O)c1sc(SC(C)=O)cc1O,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B4A50>,246.0020508,6,1,2.2690000000000006,yes
2569,CHEMBL4294290,4.6,O=C(NCc1ccc(Br)cc1)c1ccc(C2CC(=O)N(Cc3ccccc3[N+](=O)[O-])c3ccccc3S2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B4AC0>,601.067089348,5,1,7.057600000000005,no
2570,CHEMBL25829,4.6,CCn1sc(=O)n(CC)c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B4B30>,174.04629856,5,0,0.11130000000000018,yes
2571,CHEMBL1083528,4.6,CCCC(=O)Nc1n[nH]c2cc(-c3ccc4c(c3)COO4)ccc12,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B4BA0>,323.126991404,4,2,3.7925000000000013,yes
2572,CHEMBL4277682,4.6,O=C1CC(c2ccc(C(=O)NCc3cccc(Cl)c3)cc2)Sc2ccccc2N1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B4C10>,422.08557652800005,3,2,5.445600000000003,yes
2573,CHEMBL4217051,4.59,CCN1C(=O)C(c2cccc3ccccc23)Oc2cc3c(cc21)OCO3,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B4C80>,347.115758024,4,0,4.055100000000004,yes
2574,CHEMBL2203554,4.59,COc1cnc(CCc2ccc(F)cc2)nc1-c1cc2c([nH]1)CCNC2=O,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B4CF0>,366.149204068,4,2,2.6905,yes
2575,CHEMBL1834124,4.58,COc1c(NCCNc2cccc3ccccc23)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B4D60>,461.1750844679999,6,3,4.859500000000003,yes
2576,CHEMBL4287484,4.57,O=C(NCc1ccco1)c1ccc(C2CC(=O)N(Cc3ccccc3[N+](=O)[O-])c3ccccc3S2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B4DD0>,513.1358418359999,6,1,5.888100000000004,no
2577,CHEMBL2207939,4.57,O=C1CC(c2ccco2)Sc2ccccc2N1Cc1cccc(Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B4E40>,369.059027432,3,0,5.703300000000004,yes
2578,CHEMBL4290903,4.57,COc1ccc(CNC(=O)c2ccc(C3CC(=O)N(Cc4ccccc4[N+](=O)[O-])c4ccccc4S3)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B4EB0>,553.1671419639999,6,1,6.303700000000005,no
2579,CHEMBL78264,4.57,c1ccc2c(-c3cc4[nH]ccnc-4n3)cccc2c1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B4F20>,245.095297352,2,1,3.729700000000001,yes
2580,CHEMBL4793155,4.57,COc1ccccc1-c1ccnc(N[C@H]2CO[C@H]3[C@@H]2OC[C@@H]3NC(=O)Nc2cccc(C(F)(F)F)c2)n1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B4F90>,515.1780389080001,7,3,3.939400000000002,yes
2581,CHEMBL399121,4.57,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1O,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B0040>,302.079038168,6,3,2.518500000000001,yes
2582,CHEMBL4073006,4.57,CCCCCCCCCCC(=O)N1CCN(C(=O)C2Sc3ccccc3N(CC)C2=O)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B00B0>,473.27121310800004,4,0,4.715400000000004,yes
2583,CHEMBL4102694,4.56,CCCCCCCCCCCCCC(=O)N1CCC(NC(=O)C2Sc3ccccc3N(CC)C2=O)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B0120>,529.3338133639999,4,1,6.322100000000006,no
2584,CHEMBL2334793,4.56,COC(=O)c1cccc(CN2C(=O)CC(c3ccccc3)Sc3ccccc32)c1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B0190>,403.124214532,4,0,5.2435000000000045,yes
2585,CHEMBL180814,4.55,CC(C)c1cnn2c(Nc3ccc(S(=O)(=O)N(C)C)cc3)cc(O[C@H]3CC[C@H](N)CC3)nc12,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B0200>,472.225659884,8,2,3.495300000000002,yes
2586,CHEMBL4634634,4.55,C[C@@H]1C[C@H]1C(=O)N1CCN(c2cnc(C#N)c(-c3cnn(C)c3)n2)C[C@H]1C,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B0270>,365.19640835600006,7,0,1.4418799999999996,yes
2587,CHEMBL4281295,4.55,O=C(NCc1ccccc1)c1ccc(C2CC(=O)N(Cc3ccccc3[N+](=O)[O-])c3ccccc3S2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B02E0>,523.15657728,5,1,6.295100000000005,no
2588,CHEMBL40022,4.54,c1ccc(CCSc2nnc(-c3ccncc3)o2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B0350>,283.077933036,5,0,3.466400000000002,yes
2589,CHEMBL206109,4.54,NS(=O)(=O)c1ccc(Nc2cc(OCC3CCCCC3)nc3ncnn23)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B03C0>,402.1474095640001,8,2,2.474400000000001,yes
2590,CHEMBL290436,4.54,O=C(O)c1ccc(CSc2nnc(-c3ccncc3)o2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B0430>,313.052112212,6,1,3.1221000000000014,yes
2591,CHEMBL4060722,4.53,CCCCCCCCCCCC(=O)N1CCC(NC(=O)C2Sc3ccccc3N(CC)C2=O)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B04A0>,501.30251323600004,4,1,5.541900000000005,no
2592,CHEMBL1096292,4.52,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(OCCCN)cc21,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B0510>,385.186237596,10,3,0.9334000000000005,yes
2593,CHEMBL1096636,4.52,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(OCCCCN)cc21,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B0580>,399.20188766,10,3,1.3235000000000001,yes
2594,CHEMBL572922,4.52,O=C1Cc2c([nH]c3ccc(C(=O)O)cc23)-c2ccccc2N1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B05F0>,292.084792244,2,3,3.0277000000000003,yes
2595,CHEMBL2312645,4.52,COc1ccccc1CNc1ncc(C(=O)NC2CCN(C)CC2)c(NC2CCCC2)n1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B0660>,438.27432432800003,7,3,3.275800000000001,yes
2596,CHEMBL2071613,4.52,Cc1ccc(Nc2nc3ccc(C#N)cc3[nH]2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B06D0>,248.106196384,3,2,3.486600000000001,yes
2597,CHEMBL2312646,4.52,CN1CCC(NC(=O)c2cnc(NCc3cc(Cl)ccc3Cl)nc2NC2CCCC2)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B0740>,476.18581494,6,3,4.574000000000003,yes
2598,CHEMBL2312649,4.52,CN1CCC(NC(=O)c2cnc(Nc3cc(Cl)cc(Cl)c3)nc2NC2CCC(N(C)C)CC2)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B07B0>,519.2280141,7,3,4.6357000000000035,yes
2599,CHEMBL2312652,4.52,CN1CCC(NC(=O)c2cnc(Nc3cc(Cl)cc(Cl)c3)nc2N[C@@H]2COC[C@H]2O)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B0820>,480.14434405199995,8,4,2.5226000000000006,yes
2600,CHEMBL2071609,4.51,N#Cc1ccc2nc(Nc3ccc(-c4ccccc4)cc3)[nH]c2c1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B0890>,310.12184644800004,3,2,4.845180000000003,yes
2601,CHEMBL563143,4.51,O=C1NC(=O)C(n2ccc3ncccc32)=C1c1c[nH]c2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B0900>,328.096025624,4,2,2.5423,yes
2602,CHEMBL188794,4.51,COc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc(Cl)c(C(F)(F)F)c3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B0970>,496.102621472,7,1,6.277700000000003,yes
2603,CHEMBL4102903,4.51,c1cncc(-c2c[nH]c3cnccc23)c1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B09E0>,195.079647288,2,1,2.6249000000000002,yes
2604,CHEMBL2071607,4.51,N#Cc1ccc2nc(Nc3ccc(Oc4ncccc4C(F)(F)F)cc3)[nH]c2c1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B0A50>,395.09939466400004,5,2,5.384280000000001,yes
2605,CHEMBL524901,4.5,c1cnn2ncc(-c3ccnc(NCCCN4CCOCC4)n3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B0AC0>,339.180758292,8,1,1.3204999999999993,yes
2606,CHEMBL4294291,4.5,O=C(NC1CCCCC1)c1ccc(C2CC(=O)N(Cc3ccccc3[N+](=O)[O-])c3ccccc3S2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B0B30>,515.187877408,5,1,6.427600000000006,no
2607,CHEMBL186213,4.5,COc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3cccc(C(F)(F)F)c3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B0BA0>,462.14159382400004,7,1,5.6243000000000025,yes
2608,CHEMBL1336,4.49,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B0C10>,464.086302712,4,3,5.549700000000003,yes
2609,CHEMBL269538,4.49,COc1ccc2c(c1)[nH]c1c(C)nccc12,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B0C80>,212.094963004,2,1,3.033120000000001,yes
2610,CHEMBL4090172,4.48,CCCCCCCCCCCC(=O)NC1CCN(C(=O)C2Sc3ccccc3N(CC)C2=O)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B0CF0>,501.30251323600004,4,1,5.541900000000005,no
2611,CHEMBL4286404,4.48,O=C(NCc1ccc(Cl)cc1)c1ccc(C2CC(=O)N(Cc3ccccc3[N+](=O)[O-])c3ccccc3S2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B0D60>,557.117604928,5,1,6.9485000000000054,no
2612,CHEMBL4082108,4.48,CCCCCCCCCCCCCC(=O)NC1CCN(C(=O)C2Sc3ccccc3N(CC)C2=O)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B0DD0>,529.3338133639999,4,1,6.322100000000006,no
2613,CHEMBL4449662,4.47,O=C(CNC(=O)c1ccc2[nH]cc(-c3ccncc3)c2c1)NCCc1c[nH]c2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B0E40>,437.18517497600004,3,4,3.799900000000002,yes
2614,CHEMBL4293899,4.46,COC(=O)c1ccc(C2CC(=O)N(Cc3ccccc3[N+](=O)[O-])c3ccccc3S2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B0EB0>,448.10929274,6,0,5.151700000000004,yes
2615,CHEMBL26551,4.46,CCn1c(=O)sn(C(C)C)c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B0F20>,188.061948624,5,0,0.6722999999999998,yes
2616,CHEMBL4289675,4.46,O=C(Nc1ccccn1)c1ccc(C2CC(=O)N(Cc3ccccc3[N+](=O)[O-])c3ccccc3S2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B0F90>,510.1361761839999,6,1,6.012400000000004,no
2617,CHEMBL4279766,4.46,O=C(NCc1cccc(Cl)c1)c1ccc(C2CC(=O)N(Cc3ccccc3[N+](=O)[O-])c3ccccc3S2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B1040>,557.117604928,5,1,6.9485000000000054,no
2618,CHEMBL2435289,4.45,Cn1cc(-c2nc(-c3cn(C)c4ncccc34)cs2)c2cc(F)ccc21,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B10B0>,362.10014570000004,5,0,4.994600000000004,yes
2619,CHEMBL209148,4.44,COc1cc(C)c(Sc2cnc(NC(=O)c3ccc(CNC(C)C(C)(C)C)cc3)s2)cc1C(=O)N1CCN(C(C)=O)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B1120>,623.259996792,8,2,5.692120000000005,no
2620,CHEMBL103667,4.43,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B1190>,527.289640044,6,2,5.986420000000005,no
2621,CHEMBL2334794,4.42,O=C(CN1C(=O)CC(c2ccccc2)Sc2ccccc21)c1cccc(Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B1200>,407.074677496,3,0,5.793000000000005,yes
2622,CHEMBL2203565,4.42,COc1cnc(COc2cc(F)c(F)cc2C)cc1-c1cc2c([nH]1)CCNC2=O,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B1270>,399.1394479080001,4,2,3.5368200000000014,yes
2623,CHEMBL2334799,4.4,CCCCCCCCCCCCCC(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCP(=O)(O)O)C(=O)N1CCC[C@@H]1C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B12E0>,1462.783668581999,17,13,-0.38100000000001716,no
2624,CHEMBL3358804,4.4,CCCCCCCCCCCCCC(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](COP(=O)(O)O)C(=O)N1CCC[C@H]1C(N)=O,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B1350>,1463.778917549999,18,13,-1.4388000000000196,no
2625,CHEMBL2207941,4.4,CCCCCCCCCCCCCC(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](COP(=O)(O)O)C(=O)N1CCC[C@@H]1C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B13C0>,1464.7629331379992,18,13,-0.8395000000000175,no
2626,CHEMBL2435287,4.4,Cn1cc(-c2csc(-c3c[nH]c4ccccc34)n2)c2cccnc21,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B1430>,330.093917448,4,1,4.845100000000003,yes
2627,CHEMBL361348,4.4,CC(C)c1cnn2c(Nc3ccc(S(=O)(=O)N(C)C)cc3)cc(N[C@H]3CC[C@H](N)CC3)nc12,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B14A0>,471.24164429600006,8,3,3.5284000000000013,yes
2628,CHEMBL2435286,4.38,Cn1cc(-c2nc(-c3c[nH]c4ncccc34)cs2)c2cc(F)ccc21,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B1510>,348.08449563600004,4,1,4.984200000000002,yes
2629,CHEMBL206659,4.37,CS(=O)(=O)c1ccc(Nc2cc(N[C@H]3CC[C@H](N)CC3)nc3ncnn23)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B1580>,401.1633939760001,9,3,1.9531999999999998,yes
2630,CHEMBL2334786,4.37,O=C1CC(c2ccccc2)Sc2ccccc2N1Cc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B15F0>,345.11873522800005,2,0,5.4569000000000045,yes
2631,CHEMBL4640598,4.35,c1cc(-c2cn(C3CCOCC3)c3cnccc23)ccn1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B1660>,279.137162164,4,0,3.4498000000000015,yes
2632,CHEMBL4289419,4.35,N#Cc1ccc(C2CC(=O)N(Cc3ccccc3[N+](=O)[O-])c3ccccc3S2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B16D0>,415.09906240400005,5,0,5.236780000000003,yes
2633,CHEMBL2071612,4.35,CC(C)(C)c1ccc(Nc2nc3ccc(C#N)cc3[nH]2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B1740>,290.153146576,3,2,4.475680000000003,yes
2634,CHEMBL4083384,4.35,CCCCCCCCCCC(=O)N1CCC(NC(=O)C2Sc3ccccc3N(CC)C2=O)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B17B0>,487.28686317200004,4,1,5.151800000000005,yes
2635,CHEMBL4094063,4.34,CCCCCCCCCCC(=O)NC1CCN(C(=O)C2Sc3ccccc3N(CC)C2=O)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B1820>,487.28686317200004,4,1,5.151800000000005,yes
2636,CHEMBL9352,4.34,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B1890>,272.06847348400004,5,3,2.5099000000000014,yes
2637,CHEMBL4641672,4.33,O=C(Nc1cc(-c2cn(C3CCOCC3)c3cnccc23)ccn1)N1CCOCC1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B1900>,407.19573966,6,1,3.313900000000001,yes
2638,CHEMBL4075286,4.33,CCCCCCCCCCCCCCCCC(=O)NC1CCN(C(=O)C2Sc3ccccc3N(CC)C2=O)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B1970>,571.380763556,4,1,7.492400000000008,no
2639,CHEMBL4287074,4.32,CC(C)(C)NC(=O)c1ccc(C2CC(=O)N(Cc3ccccc3[N+](=O)[O-])c3ccccc3S2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B19E0>,489.17222734399996,5,1,5.893400000000006,yes
2640,CHEMBL2207946,4.32,O=C1CC(c2cccs2)Sc2ccccc2N1Cc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B1A50>,351.075156164,3,0,5.518400000000004,yes
2641,CHEMBL4277428,4.31,O=C(NN1CCCCC1)c1ccc(C2CC(=O)N(Cc3ccccc3[N+](=O)[O-])c3ccccc3S2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B1AC0>,516.1831263759999,6,1,5.495800000000005,no
2642,CHEMBL143525,4.3,CC(=O)c1ccc(C(=O)CCl)s1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B1B30>,201.985528144,3,0,2.3722000000000003,yes
2643,CHEMBL2313844,4.3,N#Cc1c(N)nc2sc(C(=O)c3cccc(Cl)c3)c(N)c2c1-c1ccccc1I,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B1BA0>,529.946507684,6,2,5.488380000000003,no
2644,CHEMBL359135,4.3,O=C(CCl)c1cccs1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B1C10>,159.97496346,2,0,2.1696,yes
2645,CHEMBL1081198,4.3,O=C(Nc1cccc(-c2cn3ccnc3c(NCc3ccncc3)n2)c1)Nc1cccc(C(F)(F)F)c1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B1C80>,503.1681429200001,6,3,6.066200000000002,no
2646,CHEMBL361231,4.3,CC(C)COc1cc(Nc2ccc(S(=O)(=O)N(C)C)cc2)n2ncc(C(C)C)c2n1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B1CF0>,431.1991107880001,7,1,3.881400000000003,yes
2647,CHEMBL4204473,4.3,Cc1ccc(CN2C(=O)C(c3cccc4ccccc34)Oc3ccccc32)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21B1D60>,379.157228912,2,0,5.815120000000005,yes
