,molecule_chembl_id,pIC50,smile,ROMol,MW,HBA,HBD,LogP,rule_of_five_conform
1320,CHEMBL4798086,7.96,C=CC(=O)Nc1ccc2ncnc(Oc3ccc(C(=O)Nc4ccccn4)cc3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F4CF0>,411.1331394040001,6,2,4.193900000000002,yes
1321,CHEMBL94061,7.96,CN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F4D60>,425.08512236,5,2,4.192200000000002,yes
1322,CHEMBL340862,7.96,CCOc1cc2ncnc(Nc3cccc(-c4cncs4)c3)c2cc1OCC,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F4DD0>,392.13069687999996,7,1,5.294300000000003,yes
1323,CHEMBL4091626,7.96,C#Cc1cccc(Nc2ncnc3ccc(OCCCCOP(N)(=O)N(CCCl)CCCl)cc23)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F4E40>,535.130681746,6,2,5.376700000000004,no
1324,CHEMBL1683973,7.96,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#CCCCN1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F4EB0>,478.193567416,5,1,6.127620000000006,yes
1325,CHEMBL517907,7.96,C#Cc1cccc(Nc2ncnc3ccc(OCCCCNCCS(C)(=O)=O)cc23)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F4F20>,438.172561692,7,2,3.1479000000000017,yes
1326,CHEMBL360519,7.96,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4Cl)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F4F90>,589.164745148,7,2,7.190880000000006,no
1327,CHEMBL3754564,7.96,C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OCC)nc32)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F5040>,539.264487916,9,2,4.107720000000003,yes
1328,CHEMBL3678955,7.96,CC(C)n1c(Nc2ccc(NC(=O)Nc3ccc(F)c(Cl)c3)cc2)nc2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc21,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F50B0>,628.2589616080002,9,4,7.082700000000006,no
1329,CHEMBL208594,7.96,CNc1ccc2ncnc(Nc3cccc(C)c3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F5120>,264.137496512,4,2,3.7235200000000015,yes
1330,CHEMBL345294,7.96,Brc1cccc(Nc2ncnc3ccsc23)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F5190>,304.96223035599996,4,1,4.197400000000001,yes
1331,CHEMBL2110732,7.96,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F5200>,469.16808094000004,6,2,5.1551000000000045,yes
1332,CHEMBL125920,7.96,CCOc1cc2ncnc(Nc3cccc(-c4cc[nH]n4)c3)c2cc1OCC,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F5270>,375.169524912,6,2,4.560900000000003,yes
1333,CHEMBL90013,7.96,CN(C)c1ccc2c(Nc3cccc(Br)c3)ncnc2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F52E0>,342.04800858000004,4,1,4.201900000000003,yes
1334,CHEMBL3805236,7.96,C#Cc1cccc(Nc2ncnc3cc(OC)c4c(c23)OCCO4)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F5350>,333.11134133999997,6,1,3.134500000000002,yes
1335,CHEMBL134312,7.96,CN(C)/N=N/c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F53C0>,370.05415658,5,1,4.696200000000003,yes
1336,CHEMBL4457447,7.96,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)CC1CCSS1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F5430>,608.111888592,8,2,8.102580000000003,no
1337,CHEMBL2148052,7.96,CC(C)(C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(Cl)c4)c(Cl)c3)c21)S(C)(=O)=O,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F54A0>,561.10043064,8,2,5.2134000000000045,no
1338,CHEMBL3908303,7.96,C[C@@H](Nc1ncnc2oc(-c3ccccc3)cc12)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F5510>,315.137162164,4,1,5.0629000000000035,yes
1339,CHEMBL2148053,7.96,CC(C)(C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(Cl)c4)c(Cl)c3)c21)S(C)(=O)=O.Cc1ccc(S(=O)(=O)O)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F5580>,733.1198457560001,10,3,6.455120000000006,no
1340,CHEMBL52784,7.96,CN(C)c1ccc2cncnc2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F55F0>,173.095297352,3,0,1.6957999999999998,yes
1341,CHEMBL3671489,7.96,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCCNC(=O)NCC,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F5660>,530.107728948,6,4,4.487500000000003,yes
1342,CHEMBL4570333,7.96,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1SCCN(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F56D0>,502.21509520000006,8,2,5.165700000000004,no
1343,CHEMBL50344,7.96,CNc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F5740>,328.03235851600004,4,2,4.177600000000002,yes
1344,CHEMBL3290142,7.96,C=CC(=O)Nc1cccc(Nc2ncc(NC(=O)c3cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc3C)cn2)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F57B0>,560.178373256,6,4,6.176520000000004,no
1345,CHEMBL3357653,7.95,CCOc1cc2ncnc(Nc3ccc(OCC4CC4)c(Cl)c3)c2cc1NC(=O)/C(F)=C\CN(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F5820>,513.194295688,7,2,5.5678000000000045,no
1346,CHEMBL3680375,7.95,O=C(/C=C/CN1CCCCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F5890>,582.2521449120001,8,2,5.247600000000004,no
1347,CHEMBL4100647,7.94,CC1(C)OOC2(CCC(C(=O)Nc3ccc4ncnc(Nc5cccc(Cl)c5)c4c3)CC2)OO1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F5900>,484.15134758,8,2,5.497900000000004,yes
1348,CHEMBL3982710,7.94,COc1cc(Nc2ncnc3ccc(-c4cn(CCCCCCC(=O)NO)nn4)cc23)ccc1Oc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F5970>,553.243752472,10,3,5.888700000000004,no
1349,CHEMBL3436359,7.94,CC(=O)N1CCN(Cc2ccc(-c3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)o2)CC1.Cc1ccc(S(=O)(=O)O)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F59E0>,757.2137108040001,9,2,7.910720000000008,no
1350,CHEMBL4091921,7.94,S=C(NCc1ccccc1)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F5A50>,419.097144256,4,3,5.5134000000000025,yes
1351,CHEMBL4080008,7.94,C=CC(=O)Nc1cc(Nc2nccc(-c3cn4c5c(cccc35)CCC4)n2)c(OC)cc1N1CC(CN(C)C)C1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F5AC0>,537.28522336,8,2,4.919000000000003,yes
1352,CHEMBL3765263,7.94,COc1cc2ncnc(Nc3cccc(C(=O)NC45CC6CC(CC(C6)C4)C5)c3)c2cc1OCCCN1CCOCC1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F5B30>,571.315854792,8,2,5.1817000000000055,no
1353,CHEMBL251314,7.93,CCOc1cc2ncnc(C#CC(C)(Cc3ccccc3)N3CCC(C(=O)O)CC3)c2cc1OCC,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F5BA0>,487.24710653599993,6,1,4.576700000000003,yes
1354,CHEMBL511637,7.92,Fc1ccc(Nc2ncnc3nc(Nc4ccc(CN5CCOCC5)cc4)sc23)cc1Cl,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F5C10>,470.10918616,8,2,5.1982000000000035,yes
1355,CHEMBL420254,7.92,CCNc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F5C80>,342.04800858000004,4,2,4.567700000000002,yes
1356,CHEMBL4062543,7.92,C=CC(=O)NCCSc1nc(-c2ccccc2)c(-c2ccnc(Nc3ccccc3)c2)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F5CF0>,441.1623313560001,5,3,5.276600000000004,yes
1357,CHEMBL4074601,7.92,CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3Cl)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F5D60>,574.25715004,7,1,4.501220000000004,yes
1358,CHEMBL3639752,7.92,C=CC(=O)Nc1cc2c(Nc3cc(F)c(Br)cc3F)ncnc2cc1OCCNC(C)=O,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F5DD0>,505.056107976,6,3,4.053500000000002,yes
1359,CHEMBL513208,7.92,CN(C)Cc1ccc(Nc2nc3ncnc(Nc4ccc(F)c(Cl)c4)c3s2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F5E40>,428.098621476,7,2,5.427600000000003,yes
1360,CHEMBL3671580,7.92,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCNC(C)=O,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F5EB0>,443.116045368,6,3,3.8053000000000017,yes
1361,CHEMBL256297,7.92,CO/N=C/c1c(N)ncnc1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F5F20>,401.10548068400004,7,2,4.154200000000002,yes
1362,CHEMBL399372,7.92,CCOc1cc2ncnc(C#Cc3nccn3-c3ccccc3)c2cc1OCC,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F5F90>,384.15862588,6,0,4.012700000000003,yes
1363,CHEMBL3671571,7.92,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CN1CCN(C)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F6040>,585.149928108,8,3,3.1419000000000024,yes
1364,CHEMBL256295,7.92,Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1/C=N/O,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F60B0>,377.140036352,8,3,3.1476000000000015,yes
1365,CHEMBL497697,7.92,CN/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F6120>,390.171670828,8,3,2.8928000000000003,yes
1366,CHEMBL480349,7.92,CS(=O)(=O)CCNCc1ccc(-c2cc3c(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)ncnc3s2)o1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F6190>,586.0911531480001,9,2,6.200600000000005,no
1367,CHEMBL1271561,7.92,C[C@@H](Nc1ncnc2sc3c(c12)CCN(C(=O)/C=C/CN(C)C)C3)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F6200>,421.19363148400004,6,1,3.866900000000003,yes
1368,CHEMBL4468464,7.92,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCc1cn(Cc2ccccc2F)nn1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F6270>,547.133507,8,2,5.648300000000003,no
1369,CHEMBL3360613,7.92,COc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2cc1OCCCCn1ccnc1[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x000001D6992F62E0>,592.1637238320002,10,1,6.717400000000005,no
1370,CHEMBL4460706,7.92,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCc1cn(Cc2ccc(Cl)cc2)nn1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F6350>,563.10395646,8,2,6.162600000000004,no
1371,CHEMBL4076363,7.92,NCCCSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccccc3)c2)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F63C0>,419.15799492400004,5,3,5.4623000000000035,yes
1372,CHEMBL2441563,7.92,O=C(/C=C/CN1CCOCC1)N1CCOc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3cc21,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F6430>,589.189210308,8,1,5.358700000000004,no
1373,CHEMBL37543,7.92,OCC(O)Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F64A0>,413.04873685200005,7,3,2.8388,yes
1374,CHEMBL4098412,7.92,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3cc(N4CCN(C)CC4)cc([N+](=O)[O-])c3)c2)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F6510>,519.185272292,8,2,5.403300000000006,no
1375,CHEMBL128759,7.92,OCCN(CCO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F6580>,403.064386916,7,3,2.3218999999999994,yes
1376,CHEMBL4794213,7.92,COCC#CC(=O)Nc1cc2c(Oc3ccc(C(=O)Nc4ccccn4)cc3)ccnc2cc1OC,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F65F0>,482.159019804,7,2,4.271300000000003,yes
1377,CHEMBL3958006,7.92,O=C(/C=C/CN1CCOCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F6660>,442.13202978000004,7,2,3.3878000000000004,yes
1378,CHEMBL3114699,7.92,C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN2CCOCC2)CCO4)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F66D0>,455.19573965999996,7,1,2.9685000000000015,yes
1379,CHEMBL4584413,7.92,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCc1cn(CCc2ccccc2)nn1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F6740>,543.158578876,8,2,5.703600000000004,no
1380,CHEMBL1914670,7.92,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(C#N)cc3)cc12)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F67B0>,339.148395544,4,2,4.669680000000003,yes
1381,CHEMBL2178349,7.92,CN1CCN(c2ccc(Nc3ncc4nc(Nc5ccccc5)n(C)c4n3)cc2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F6820>,414.228042832,8,2,3.6023000000000023,yes
1382,CHEMBL4532034,7.92,COc1ccncc1-c1cc(C(=O)/N=c2\[nH]c3ccccc3n2CC(C)(C)O)ccn1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F6890>,417.180089596,6,2,2.947000000000001,yes
1383,CHEMBL3813817,7.92,C=CC(=O)Nc1cccc(-n2c(-c3nc(-c4cnn(CCO)c4)cnc3N)nc3ccccc32)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F6900>,466.18657194400004,9,3,3.045,yes
1384,CHEMBL4753193,7.92,CN1CCN(CCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc2NC(=O)c2cc([N+](=O)[O-])ccc2F)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F6970>,597.170286432,9,2,5.091700000000004,no
1385,CHEMBL4520341,7.92,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(Nc3ccccc3P(C)(C)=O)n2)c(OC)cc1N(C)CCN(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F69E0>,571.2227522899999,9,3,4.996100000000005,yes
1386,CHEMBL4556799,7.92,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC(=O)CSc1nc2ccccc2n1C,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F6A50>,537.103766432,9,1,6.1490000000000045,no
1387,CHEMBL3919447,7.92,C=CC(=O)N1CC[C@H](Oc2cc3c(N[C@H](C)c4ccccc4)ncnc3cc2OC)C1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F6AC0>,418.200490692,6,1,3.9772000000000034,yes
1388,CHEMBL4464589,7.92,CCC/C=C\C(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccc(F)cc34)n2)c(OC)cc1N(C)CCN(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F6B30>,559.3071016760001,8,2,5.819200000000005,no
1389,CHEMBL3655343,7.92,CN(C)C/C=C/C(=O)N1Cc2sc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2C1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F6BA0>,431.09828712800004,6,1,4.187400000000003,yes
1390,CHEMBL1271562,7.92,CC[C@@H](Nc1ncnc2sc3c(c12)CCN(C(=O)/C=C/CN(C)C)C3)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F6C10>,435.20928154800004,6,1,4.257000000000003,yes
1391,CHEMBL328704,7.92,CCN(CC)CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F6C80>,451.100772424,5,2,4.4196000000000035,yes
1392,CHEMBL3680378,7.92,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCCC1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F6CF0>,483.18373100400004,6,2,5.545200000000005,yes
1393,CHEMBL2334002,7.92,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCNCCN,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F6D60>,405.13678081200004,7,3,3.1016000000000004,yes
1394,CHEMBL205798,7.92,CC(=O)Nc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F6DD0>,486.12588178,5,2,5.949900000000004,yes
1395,CHEMBL328691,7.92,COC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F6E40>,372.022187756,5,2,4.314200000000002,yes
1396,CHEMBL212965,7.92,[O-][S+]1CCN(Cc2ccc(-c3ccc4ncnc(Nc5ccc(OCc6ccccc6)c(Cl)c5)c4c3)o2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F6EB0>,558.1492394039999,7,1,6.430100000000006,no
1397,CHEMBL4747078,7.92,C=CC(=O)Nc1cc(Nc2ncc(C(F)(F)F)c(-c3cn(C4CC4)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F6F20>,593.2726079880001,8,2,6.326500000000007,no
1398,CHEMBL4129287,7.92,C=CC(=O)N[C@H]1CCCN(c2nc(Nc3ccccc3)nc3cnc(Nc4ccc(N5CCN(C)CC5)cn4)cc23)C1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F6F90>,564.307355772,10,3,3.929800000000003,yes
1399,CHEMBL2408045,7.92,CNC(=O)CN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F7040>,473.16299556000007,7,2,3.763700000000002,yes
1400,CHEMBL3676367,7.92,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)CCN1CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F70B0>,618.115706788,7,3,5.423900000000005,no
1401,CHEMBL243837,7.91,CCOc1cc2ncnc(NC3=CC(=O)C(OCc4cccc(Cl)c4)=CC3=O)c2cc1NC(=O)/C=C/CN(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F7120>,561.1778966759999,9,2,4.286500000000003,yes
1402,CHEMBL553351,7.91,Cl.O=[N+]([O-])c1ccc2sc3c(Nc4cccc(Br)c4)ncnc3c2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F7190>,435.93963634000005,6,1,5.680600000000002,yes
1403,CHEMBL4587847,7.9,C=CC(=O)Nc1cc(Nc2nccc(NC(=O)c3ccc(OC)c(OC)c3)n2)c(OC)cc1N1CCN(C)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F7200>,547.2543171560001,10,3,3.374600000000002,yes
1404,CHEMBL4061829,7.9,OCCc1nc(-c2ccc(F)cc2)c(-c2ccnc3[nH]c(-c4ccccc4)cc23)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F7270>,398.15428944800004,3,3,4.960900000000004,yes
1405,CHEMBL3436355,7.9,CN1CCN(Cc2ccc(-c3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)o2)CC1.Cc1ccc(S(=O)(=O)O)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F72E0>,729.2187961840001,9,2,7.994020000000008,no
1406,CHEMBL4878626,7.9,C=CC(=O)N1CCCC[C@H]1c1nc(-c2ccc(C(=O)Nc3cc(-c4ccc(Cl)cc4)ccn3)cc2)c(C(N)=O)n1N,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F7350>,569.1942154359999,7,3,4.570100000000004,yes
1407,CHEMBL555921,7.9,COc1cccc2c1sc1c(Nc3cccc(Br)c3)ncnc12.Cl,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F73C0>,420.9651228160001,5,1,5.781000000000003,yes
1408,CHEMBL2031311,7.9,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)CCN(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F7430>,544.1989664680001,8,2,5.766380000000005,no
1409,CHEMBL1683970,7.89,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#CCCN1CCOCC1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F74A0>,480.172831972,6,1,4.973920000000005,yes
1410,CHEMBL3915155,7.89,CNS(=O)(=O)c1cccc(Nc2cc(Nc3ccc(Cl)cc3)ncn2)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F7510>,389.07132343200004,6,3,3.5253000000000005,yes
1411,CHEMBL470218,7.89,CN(C)CCc1ccc(Nc2nc3ncnc(Nc4ccc(F)c(Cl)c4)c3s2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F7580>,442.11427154,7,2,5.470100000000003,yes
1412,CHEMBL51707,7.89,Fc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F75F0>,317.991636576,4,1,3.6700000000000017,yes
1413,CHEMBL257816,7.89,CO/N=C/c1c(N)ncnc1Nc1ccc2c(ccn2Cc2cccc(F)c2)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F7660>,390.16043744800004,7,2,3.924800000000002,yes
1414,CHEMBL4531912,7.89,COc1cc2c(Nc3ccc(F)cc3Cl)ncnc2cc1OCCOCCOCCNC(=O)Cn1cnc([N+](=O)[O-])n1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F76D0>,604.159701072,13,2,2.9026000000000005,no
1415,CHEMBL4094086,7.89,C=CC(=O)Nc1cc(Nc2nc(OC)cc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F7740>,529.2801379800001,9,2,4.518400000000003,yes
1416,CHEMBL402339,7.89,COc1cc(Nc2ncnc3[nH]nc(OCCN4CCC(O)CC4)c23)ccc1OCc1cccc(F)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F77B0>,508.22343162799996,9,3,3.6587000000000023,yes
1417,CHEMBL605976,7.89,COc1cc2ncnc(N[C@H](C)c3ccccc3)c2cc1OCCCCCCC(=O)NO,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F7820>,438.22670543999993,7,3,4.646200000000003,yes
1418,CHEMBL404405,7.89,OC1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F7890>,495.178565372,9,3,3.559400000000002,yes
1419,CHEMBL3671482,7.89,C=CC(=O)Nc1cc2c(Nc3c(F)cc(Br)cc3F)ncnc2cc1OCC1CCN(C(C)=O)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F7900>,559.103058168,6,2,5.175900000000004,no
1420,CHEMBL53310,7.89,CNc1ncc2ncnc(Nc3ccccc3)c2n1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F7970>,252.11234438399998,6,2,2.2051,yes
1421,CHEMBL2437471,7.89,C=CC(=O)Nc1cccc(-n2c(=O)c(C)nc3cnc(Nc4ccc(OC)cc4)nc32)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F79E0>,428.1596885,8,2,3.3608200000000013,yes
1422,CHEMBL4458437,7.89,CCN(C/C=C/C(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1)CCO,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F7A50>,577.2689046,8,4,5.511200000000006,no
1423,CHEMBL2437224,7.89,C[S+]([O-])CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1.Cc1ccc(S(=O)(=O)O)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F7AC0>,736.1592327080001,9,3,7.714720000000007,no
1424,CHEMBL3967219,7.89,C[C@@H](Nc1ncnc2oc(-c3ccc(F)cc3)cc12)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F7B30>,333.127740352,4,1,5.2020000000000035,yes
1425,CHEMBL4129646,7.89,C=CC(=O)Nc1cccc(-n2c(=O)n(CCC)c(=O)c3cnc(Nc4ccc(N5CCC(N(C)C)CC5)cc4OC)nc32)c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F7BA0>,598.3016016960001,11,2,3.7595000000000027,no
1426,CHEMBL4763873,7.89,O=C(C#CCN1CCOCC1)Nc1ccc2nccc(Oc3ccc(C(=O)Nc4ccccn4)cc3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x000001D6992F7C10>,507.19065428000005,7,2,3.948500000000002,yes
